55000	0.0
55001	0.0
55002	0.005989060192632194
55003	0.008871816170351501
55004	0.014373620887181561
55005	0.019633426640890416
55006	0.0073047156374005644
55007	0.005364471195495795
55008	0.004115195891804397
55009	0.0078025195596169074
55010	0.013118863606906917
55011	0.011947560486072921
55012	0.0051815096765015604
55013	0.007438236240275281
55014	0.005476667055292446
55015	0.007208711753813916
55016	0.009107479054158435
55017	0.008506668248038805
55018	0.009601628117132907
55019	0.00932544754341675
55020	0.008455113626903248
55021	0.0057314992538377435
55022	0.052606345708522455
55023	0.01047108046598541
55024	0.014278528602132396
55025	0.013051885507635037
55026	0.00485747234857621
55027	0.010380678180018579
55028	0.00900193535629407
55029	0.006326329842278439
55030	0.007357532345161099
55031	0.008644097468436506
55032	0.013157790818472234
55033	0.006943817574383798
55034	0.016375243537906994
55035	0.006402913370604305
55036	0.018976092471410123
55037	0.007347512648978599
55038	0.007105435365040018
55039	0.009776589849026957
55040	0.012180766430728508
55041	0.012814245235916137
55042	0.007349666986497781
55043	0.005567369315147415
55044	0.006905331181136367
55045	0.005996523284480121
55046	0.00600051261613571
55047	0.005450543030647559
55048	0.009290369390240505
55049	0.008871141213427311
55050	0.005438876197569565
55051	0.0077109321992017725
55052	0.007925448609277255
55053	0.01059877475136237
55054	0.014710914291040805
55055	0.017917096024601214
55056	0.01360167587719764
55057	0.01017094287120193
55058	0.010618715292130775
55059	0.011110155385455225
55060	0.010411842546888796
55061	0.010348637886087685
55062	0.012303505783475837
55063	0.01442836110556395
55064	0.0073752264451089
55065	0.006610349680151196
55066	0.00491119431407467
55067	0.005115552571559797
55068	0.004390607030312011
55069	0.00425815771790979
55070	0.009555163595905632
55071	0.006191083124193415
55072	0.011110034097040172
55073	0.013369311042594482
55074	0.00884101783488396
55075	0.00681457463085518
55076	0.008869026183841456
55077	0.012288882572948039
55078	0.00807714678012586
55079	0.04341011733432379
55080	0.010562531352646554
55081	0.015456547647265935
55082	0.014062666970124302
55083	0.006617277787221673
55084	0.00859998468990854
55085	0.0047256146192152584
55086	0.00736824016160384
55087	0.01133072319390597
55088	0.01528433647042617
55089	0.013178981009446424
55090	0.008214491773993495
55091	0.006412605259047011
55092	0.007412699396002633
55093	0.011082994892965131
55094	0.007396841075587819
55095	0.006679943036610666
55096	0.06675727620919017
55097	0.005430458814335859
55098	0.01669422398736466
55099	0.005494561692458393
55100	0.0073159909502144025
55101	0.004512262753489949
55102	0.012644656235407387
55103	0.008681371025318529
55104	0.00621534472124076
55105	0.006823797808104921
55106	0.01027847068801141
55107	0.006024681694676095
55108	0.020455734819492862
55109	0.005922291076298626
55110	0.009526461294921384
55111	0.005712555394491933
55112	0.009242407871290605
55113	0.01221827071545985
55114	0.009278594443327745
55115	0.006290817995965133
55116	0.007533059693723741
55117	0.010394444270477303
55118	0.0073971638866907425
55119	0.0051057778369192125
55120	0.00907768376973462
55121	0.007613154061485083
55122	0.009257894605553965
55123	0.006851823707167382
55124	0.009622695083857581
55125	0.005224586836224491
55126	0.00761772107484414
55127	0.04551692660731873
55128	0.010506252428857053
55129	0.015525264055655592
55130	0.0167919476826081
55131	0.005705026603709177
55132	0.00948956282563181
55133	0.007849677113208307
55134	0.007815753282900266
55135	0.01387947290687803
55136	0.009225208840695696
55137	0.007644067138511898
55138	0.007651696754232934
55139	0.008717515745924012
55140	0.00631157884551352
55141	0.0073830786678887265
55142	0.013383458045089778
55143	0.005292058649258535
55144	0.008985395405650264
55145	0.010444647980873249
55146	0.005316687414940884
55147	0.005762737137196776
55148	0.008617359197422526
55149	0.009281632910670525
55150	0.008092443891806918
55151	0.008717159581604959
55152	0.00897298289406488
55153	0.00992975987180118
55154	0.006226099704913371
55155	0.009227707201900335
55156	0.011101324478504723
55157	0.007504942636100123
55158	0.008400569547238359
55159	0.005652616784117069
55160	0.007386342505692855
55161	0.006422148767629471
55162	0.00836906703577452
55163	0.007032418407298617
55164	0.010987903116146464
55165	0.04603698466314516
55166	0.011365049922029387
55167	0.018434673869540546
55168	0.014579218685238413
55169	0.005755987096185932
55170	0.007392561429564995
55171	0.007328042369836962
55172	0.005798399249023806
55173	0.04413444101403378
55174	0.04613458377449451
55175	0.060713123839347245
55176	0.0714948880638538
55177	0.08289671778036772
55178	0.007328695148854865
55179	0.01690577557761768
55180	0.006605132341419629
55181	0.015363235332466663
55182	0.024852814061837918
55183	0.01623859617441688
55184	0.005968436101158385
55185	0.007394170784754525
55186	0.07227924402890602
55187	0.0073589732879070745
55188	0.004896375484571103
55189	0.005753887629095694
55190	0.015716799418511555
55191	0.004841057652131557
55192	0.014160154245763612
55193	0.005187744744068432
55194	0.015536880620827259
55195	0.00901221728587614
55196	0.02036685216068109
55197	0.00872522594789781
55198	0.02410181949615611
55199	0.00846315989959602
55200	0.02418672005518449
55201	0.00871556539645791
55202	0.01837792053948989
55203	0.04285579853326347
55204	0.013888613070213244
55205	0.012592202847230363
55206	0.011653793278420968
55207	0.009106288406211126
55208	0.006690919687947621
55209	0.029440771964285125
55210	0.034274467500800446
55211	0.004747772412914497
55212	0.026666426677740735
55213	0.010946090386182597
55214	0.011000883925561157
55215	0.007010175901104687
55216	0.005237421815797528
55217	0.010391644025159238
55218	0.005721530815972973
55219	0.007383404927270643
55220	0.005548358986525443
55221	0.006296781812450917
55222	0.01454610723404794
55223	0.01330241629079861
55224	0.010134246774741812
55225	0.012742810422519388
55226	0.005137190052569213
55227	0.009282585949980195
55228	0.004099496861854456
55229	0.00494645624337375
55230	0.03251230969935361
55231	0.02792683461045834
55232	0.028978762799497192
55233	0.005941202443430399
55234	0.009879168986966497
55235	0.012129378843499959
55236	0.011044554783243581
55237	0.006392462359416338
55238	0.01058065011454184
55239	0.011189341757464475
55240	0.006530150087540953
55241	0.00561712426439701
55242	0.008378169193752994
55243	0.007606836319701887
55244	0.006493311261288189
55245	0.0073611774675584815
55246	0.005764022555102206
55247	0.008846822807374694
55248	0.007639564706497702
55249	0.004878530557528103
55250	0.008071879483634152
55251	0.008017389711034072
55252	0.005791869130563602
55253	0.009535177139378655
55254	0.009382341530583805
55255	0.008740873317155588
55256	0.008430130737457076
55257	0.007485852285297843
55258	0.006034171157532304
55259	0.007150885162200839
55260	0.0414461099861954
55261	0.022005788311374647
55262	0.029014609662578416
55263	0.01793768403944657
55264	0.007054963022749344
55265	0.007690499206528748
55266	0.010838623650428555
55267	0.01359983579415029
55268	0.014858113083258568
55269	0.004923527867652844
55270	0.0073502853413163335
55271	0.0068881712669541075
55272	0.010354332360317367
55273	0.01036962963235178
55274	0.008228196437123622
55275	0.00874510525356485
55276	0.011743450656787413
55277	0.01604840481205839
55278	0.018338505192777084
55279	0.008211757260029316
55280	0.006000867755200286
55281	0.009959652305452118
55282	0.004328181653817313
55283	0.008821350208345955
55284	0.017824117100602256
55285	0.011693099558576248
55286	0.013938204279345858
55287	0.010143430827497753
55288	0.013376992934991297
55289	0.009964992310003676
55290	0.008425343390641118
55291	0.010266420747670455
55292	0.013452983237484343
55293	0.016336224252478434
55294	0.00734954663067444
55295	0.007795819204914118
55296	0.012449002931120735
55297	0.009783491947241171
55298	0.007944811702611741
55299	0.010228727475049207
55300	0.013931281070991583
55301	0.008523649358079182
55302	0.03932423773538894
55303	0.016781956361057376
55304	0.0163362581753014
55305	0.016597592008869202
55306	0.00806817314282621
55307	0.01392387303101376
55308	0.009314810217170883
55309	0.006935023943391501
55310	0.007840970747211644
55311	0.011850842326600254
55312	0.005542520177598705
55313	0.014638849272698408
55314	0.006857782121141608
55315	0.03335685163473644
55316	0.03243330745718002
55317	0.03143693779959966
55318	0.029435070387973276
55319	0.034344821782963365
55320	0.05547617842456941
55321	0.07532984004273542
55322	0.08686167627090104
55323	0.020400217335035317
55324	0.023836651479171193
55325	0.026333779070219315
55326	0.02269958622549008
55327	0.03035179785505456
55328	0.0365476727248693
55329	0.03282954677741591
55330	0.011720565080344117
55331	0.009120889603056017
55332	0.0697738641098294
55333	0.007342991472202904
55334	0.0078057002518365885
55335	0.006725622683519447
